"Matthew 1:2-6, Isaiah 11:1","('Genealogy', 'Family Of God', 'Family Tree', 'Grace And Truth', 'Loved Sinners')",Evangelical/Non-Denominational," Title: Family Tree Text: Matthew 1 Bottom Line: God takes us in our brokenness to show the world how good and powerful He really is. Intro Good morning Real Life, Not sure about you but I'm ready for Spring! I walked out the door this morning and was greeted by some brisk air and I thought just a few more weeks! But regardless it's great to be here with you this morning... We've been in this series called Tension... looking at what it means to be full of grace and truth. How we can live in the tension between. If you missed one of the past 2 weeks, or both, I would encourage you to go download our podcast or check out our website. This series is a great reminder for us because we aren't naturally build to live full of Grace and Truth. We lean one way or the other. And this series is a good reminder and challenge for us to be full of both. We've been using this RUBBER BAND We've been looking at our actions towards others and evaluating are we full of grace and truth? Throughout this series we've been looking at this idea that The best expression of love is found in the tension between grace and truth. So far most of what we have looked at has been our interactions with others and our interaction with God. And how we need to approach those relationships with Grace and Truth. And today we are going to look at what it means that God is full of Grace and Truth and how that impacts us today. Now to get there we are going to have to do some set up work. So it might seem like we aren't talking about tension. But bare with me and it will all tie together. How many of you have looked up your genealogy? We are all interested finding that one famous, powerful, or rich person we are related too. But I think there's a little apprehension too. Because what if we found out we are related to a terrible person. What if there's a murder or dictator in our linage? What if we came from bad stock. I've tried looking into my genealogy a few times. But it's not as easy as you'd think. I know my family tree a couple generations back. I have a few native Americans genes and mostly European genes. And no famous people or really bad people in my family tree. All in all, a pretty normal looking family. Which I guess is not a bad thing... But we all want to come from good stock. We all want that famous person in our lineage. And when talking about our genealogies we are going to highlight those people. This isn't new to our culture today. In Ancient times they place a huge value on where you came from. Genealogies were a big deal. They were seen almost as your resume. Where you came from and the potential you had. You could leverage your families genealogy to gain credibility. Look at where I came from, check out my stock. And you wanted strong, powerful, rich, and famous people in your genealogy. And in ancient times to ensure you had a good genealogy they would often follow these two practices. First they would hide the bad people in your family tree. They would just leave them out. That strange uncle. Gone. That great granddad that did horrible things. Don't bring him up. They would just prefer no one knew about them. And the second thing they did was they would never record a women. This was a very patriarchal culture and women were not held in the same value as men, so they didn't make into many genealogies."
Isaiah 40:25-31,"('Creator', 'Creator God', 'Unequaled God', 'Superiority Of God')",Christian/Church Of Christ," GOD IS UNEQUALED INTRODUCTION: 'Un' is a prefix meaning ""not,"" freely used as an English formative, giving negative or opposite force in adjectives and their derivative adverbs and nouns (unfair; unfelt; unseen; unrest; unemployment). Last week my sermon was about our unchanging God. During the week I watched a little clip highlighting other 'un's that pertained to our God and I thought it would be good to expound on some of those. This week we'll look at how God is unequaled. Isa 40:25, ""To whom will you compare me? Or who is my equal?"" says the Holy One."" The first chapter of Isaiah starts out with a declaration of the people's rebellion against God, consequences for such, a call to repentance, finishing with prophetic statements of restoration. Chapter 39 ends with Isaiah revealing to King Hezekiah that the nation would be taken captive by the Babylonians. But chapter forty begins with God commissioning Isaiah to proclaim that when the consequences for their rebellion is over there will be comfort for the people. Within this chapter we will see the ways in which God communicates his preeminence to his people. Unequaled in dominance. Isa. 40:6-8, ""A voice says, ""Cry out."" And I said, ""What shall I cry?"" ""All men are like grass, and all their glory is like the flowers of the field. The grass withers and the flowers fall, because the breath of the LORD blows on them. Surely the people are grass. The grass withers and the flowers fall, but the word of our God stands forever."" God wanted his people to know that no matter how powerful some people are, no matter how long they stay in power, they are like withering grass. No matter how rich someone is, no matter how glorious they seem, that too, will come to an end like a flower of the field. Why? Because it's the Lord who determines when their end will come. No amount of power, no amount of money, no amount of prestige is able to overcome the power and glory of the Lord. The Jewish nation would be taken over by the Babylonians. King Nebuchadnezzar was a powerful man who gained control over a vast region for many years. During their long captivity I can see the Jews wondering if anything could stop this Babylonian king. But they were shown God's dominance in two ways: first, when Nebuchadnezzar became proud, declaring how great he thought he was, God removed him from his throne; showing this king who was really the King! And then God fulfilled his promise to his people by delivering them and reestablishing them as a nation. This is important for us to understand because when the powers that be-whether it's the government or our boss or a bully-seem unstoppable they are not. The only thing that is unstoppable is God. The only thing that is unceasing is God. Kingdoms crumble and empires erode but the reign of God never ends. That's important for us to understand because no matter what happens in our world, no matter what decisions are made, no matter what laws get put in place, nothing is completely set in stone; God is the one who has the final say."
2 Peter 2:1,"('Heresy', 'Blasphemy', 'Book', 'Shack')",Baptist," ""The Shack"" Sermon Manuscript by Rev. Leslie Puryear Bethany Baptist Church, Gulf, NC March 5, 2017 2 Peter 2:1 - ""But there were also false prophets among the people, even as there will be false teachers among you, who will secretly bring in destructive heresies, even denying the Lord who bought them, and bring on themselves swift destruction. And many will follow their destructive ways, because of whom the way of truth will be blasphemed."" This verse refers to two things that are used by false prophets and teachers in an attempt to destroy the church by promoting false beliefs. Those two things are ""heresies"" and blaspheme."" As used in this verse, what is a 'heresy""? Well, a ""heresy"" is defined in the Greek as ""self chosen beliefs not coming from God."" What about ""blaspheme."" What does it mean to ""blaspheme""? To ""blaspheme"" is defined the Greek as ""anything spoken or written that insults God or Christ."" Today, I sense the need to examine a book, which is, according to these definitions, both heretical and blasphemous. The book is entitled, ""The Shack, which was written by W. P. Young, a man who grew up as a son of missionaries. This book was published in 2007, and to date, has sold more than 20 million copies and was on the New York Times best-seller list for 49 weeks. And this past Friday, a movie was released based on the book. This book has been highly controversial. Many readers have embraced it and many have demonized it. What's all the fuss about this book and movie called ""The Shack""? That's what I want to talk about this morning. The theme of this book is, ""Where is God in a world full of pain and hurt?"" The Shack revolves around a man named Mack. Four years before this story begins, Mack's young daughter, Missy, was abducted during a family vacation. Mack, who has been living in the shadow of what he calls his ""Great Sadness,"" receives a strange note that is apparently from God. God invites Mack to return to this shack for a get together. Though uncertain, Mack visits the scene of the crime and there has a weekend-long encounter with God, or, more properly, with the godhead, Father, Son, and Holy Spirit. When Mack arrived at the Shack, the Shack had been transformed from an old rundown place to a beautiful house with gorgeous gardens all around. Mack decided to bang loudly and see what happened, but just as he raised his fist to do so, the door flew open, and he was looking directly into the face of a large beaming African-American woman. This large African-American woman is God the Father, (or at least a version of God she chose to take on, in order to communicate with Mack, according to the book). Throughout the story she is known as ""Papa."" Near the end, because Mack requires a father figure, she turns into a pony-tailed, grey-haired man, but otherwise God is this woman. Jesus is a young to middle-aged man of Middle-Eastern (i.e. Jewish) descent with a big nose and rather plain looks while the Holy Spirit is played by Sarayu, a small, delicate woman of Asian descent."
Matthew 4:1-11,"('Temptation', 'Victory In Christ', 'Sin And Evil', 'Scripture Reading')",Anglican," The First Sunday of Lent March 5, 2017 St. Andrew's Church The Rev. M. Anthony Seel, Jr. Matthew 4:1-11 True Spiritual Power On Tuesday (2/28/17), NPR's On Point program did a segment on ""Video Games for Adults."" According to the story, ""More adult Americans are playing more video games for more hours than ever before."" New York magazine reports that 155 million Americans play video games and they point out that that's more than voted in November's presidential election. [Frank Guan, ""Why Ever Stop Playing Video Games,"" vulture.com] It's the subtitle to that article that snagged me: ""Many Americans have replaced work hours with game play - & ENDED UP HAPPIER."" Ended up happier is in all caps. I remember an arcade on Broadway in Manhattan from my growing up days. That place is long gone. There is still an arcade in Chinatown, another one on the Lower East side, and two others in Manhattan, but the arcade of the 21st century is in Brooklyn near Sunset Park. It's called Next Level, and it costs $10 just to walk in the door. Next Level's space is filled with banks of monitors wired to video game consoles. You won't find any pinball machines at Next Level. You will find Xbox 360 and Playstation consoles and hard-core video gamers. New York magazine's culture website, Vulture.com reports that ""according to a variety of recent studies, more than 40% of Americans play at least 3 hours a week, 34 million play on average 22 hours each week, and 5 million hit 40 hours, and the average young American will now spend as many hours (roughly 10,000) playing by the time he or she turns 21 as that person spent in middle and high school classrooms combined."" [ibid.] Professor Erik Hurst of the University of Chicago compared the number of hours that working class men in their 20s worked from ""the beginning of the millennium until now."" He found that working class men in their 20s now work four hours less per week and they play video games for three hours a week. They replaced four hours of work with three hours of video game play. Hurst sees ""dire long term prospects for these less-employed men."" [ibid.] Yet, the men report that they are happier. Why is that? This is the conclusion that Frank Guan, the writer of the New York magazine article draws: ""To begin with, games make sense, unlike life..."" [ibid.] Life really doesn't make sense if you don't have a world view that explains sin and evil. I was struck by a quote in the NPR story - it was a Twitter comment on the New York magazine article - ""We turn to games when real life fails us."" When reality disappoints us, is escaping into a fantasy world of gaming the best option? Or would it be better to battle the demons of reality? In our gospel lesson, Jesus goes mano a mano with the devil. He's been alone in a desert wilderness for forty days and forty nights. He fasted during those forty days and night and he was hungry. v.1 Then Jesus was led up by the Spirit into the wilderness to be tempted by the devil. Like Moses, who was directed by God to ascend Mount Sinai, Jesus is led up by the Holy Spirit into the wilderness. During their journey from Egypt to the Promised Land, Israel camped in the Sinai wilderness as Moses met with God on Mount Sinai."
2 Samuel 19:1-20:26,"('Persecution', 'Trust', 'Hardship Of Life')",Independent/Bible," Reading the story of the life of David, from the beginning (1 Samuel) until now (end of 2 Samuel), is like reading a man going through a Christian boot camp. "" David went through a lot, to be where God wants him to be and do what God wants him to do. God was training His servant. "" David went through the good and the bad. If fact, it seems to be more bad than good. It does not mean life is a bed of roses because you are God's anointed. "" David learns through the hardships, the mistakes, and the pain. He was far from perfect. "" What stands out, in this long and hard journey that David had, is his unwavering trust in God. He always return to God and submit to Him. It is easy for us to look at David's life and focus only on the good parts. "" But the truth of the matter is, for a large part of his life, he was struggling... with something. The psalms reveal that. Enemies without and enemies within. "" He faced persecutions and hardships, broken relationships and broken family; he faced temptations and sinned. He was constantly fighting against the enemies. "" This is what we try to ignore. Life with God must be good and happy, prosperous and peaceful. "" Yet this is not true of David, the man anointed and chosen by God to be His servant. It is not true of the servants of God we read about in the Scriptures. Matt 16:24 Jesus said to his disciples, ""If anyone would come after me, he must deny himself and take up his cross and follow me."" "" Can we trust God enough to accept the good and the bad, knowing that in all things God works for the good of those who love Him, who are called according to His purpose? (cf. 8:28) "" Can we believe that there is this ULTIMATE GOOD that God is working towards, for each one of our lives? Look at David's life. He was anointed as a boy by Prophet Samuel to be the King of Israel, but waited some 20 years before that happens. "" And when he entered the palace, he was not trusted. He was persecuted by King Saul and had to run for his life. "" God did not give him a straight path to the throne, even though that was prophesied. "" David had to fight many battles, before he became King, and even after. I won't rehash that. But just for the recent few chapters, we saw the hardships and pains that David was put through. "" David fell into temptation and sinned. He committed adultery with Bathsheba and killed her husband Uriah. "" He repented but lost his first son, as a judgment from God for giving the nations the chance to blaspheme His name. Sin has its consequences. His daughter Tamar was raped by her half-brother, Amnon. Two years later, Absalom took revenge and killed Amnon, his half-brother. "" Absalom was angry with David's lack of action and conspired successfully in forcing his dad out of the palace. "" David was betrayed by those close to him. He was ostracised by the tribes. "" Even as he fled (2 Sam 16:5) someone from Saul's clan came out to curse him and throw stones at him. Eventually, when Absalom was killed, David grieved for his son. When would you do, if your son is your enemy?"
John 14:15-21,"('Love', 'Obedience')",Pentecostal," OBEDIENCE: THE EVIDENCE OF HIS LOVE Study Text: John 14: 15 - 21 Introduction: - Jesus said, ""If you love me, you will obey what I command"". Three motives for obedience exist: We can obey because we have to; we can obey because we need to; or we can obey because we want to. - A slave obeys because he has to. An employee obeys because he needs to. But a believer obeys God's word because he wants to - for the relationship between him and God is one of love. - Obedience is a central theme throughout Scripture. From the story of creation to the end of Revelation, it's difficult to turn a page that doesn't deal - directly or indirectly - with God's call for obedience. - In our time, however, obeying God's commands often is ignored, dismissed, or glossed over. Why? Because obedience slaps us in the face. It confronts our sin. It challenges our lives. - Yet God commands us to obey, not because he is on a power trip, but rather because he wants what's best for us. God's commands are not to kill our fun, but to increase our enjoyment - God would have established Saul's kingdom forever, but because of his disobedience, it was given to another person. - Now obeying God is not like obeying anyone else. Even parents often lead their children wrongly by commanding wrong things of them. But God is perfect and all wise. - He never commands of us that which is wrong. He loves us more than any other and would never lead us where it would not be for our ultimate good. - We shall discuss the topic under three sub-headings: 1. The Subject of Obedience 2. The Strength for Obedience 3. The Stumbling blocks of Obedience 1. The Subject of Obedience 1 John 2: 1 - 6 - ""If you love me you will keep my commandments,"" says Jesus to us today (John 14:15). We could say that is a very strong statement by Jesus. Does this mean that every time we sin we do not love Jesus? - Yes. Although we love Jesus, every time we commit sin we love something or someone else more than Jesus. If we love Jesus more than anything else we will keep ourselves free from sin for Jesus. If we love Jesus we will strive to give ourselves totally to him. When we sin we are giving ourselves to something other than Jesus or to somebody other than Jesus. - And when we love Jesus with all our heart, soul, mind and strength we will not want to put anything, no matter how small, before Jesus. - Four realities for obeying his commands are revealed in these verses. i. Obedience proves our salvation (1 John 2:3) - John is not answering the question, ""How does one become a Christian?"" He is not saying that if you want to be saved or receive God's grace or know God, then you have to obey. - He is saying, ""Here's how you know that you know God: it's manifested in the way you live. It's manifested in your obedience."" In other words, we know that we know God because we keep his commandments. - John is not teaching that salvation is conditional on obedience. John is teaching that salvation is evidenced by obedience. And, in turn, that obedience contributes to our assurance of salvation. Obedience is a sign that we know God, recognizing that God expects his people to live a certain way - His way. Stevan Bell commented on Mar 25, 2017 Very, very good teaching!  Truly opened my eyes once again to the awareness and importance of our obedience to Christ.  Thank you, brother for sharing this sermon.  Loved it! 
 Post Reply
Cancel
"
"Ephesians 3:1-10, John 10:10","('Fellowship', 'Hope', 'Adoption', ""Jesus' Brother"", 'Father God', 'Relationship', 'Loved By God')",Salvation Army," Being God's Adopted Children Morning my name is Andrew. You may have seen me around here looking at work that has been done when the men have been in painting or fixing the bathrooms. I became a Christian when I was the same age as some of you sixteen I am now 53 years old, still a young man. I understand today is family Sunday. Families can be strange things, mine has been pretty dysfunctional and messy at times. But the Bible tells me about how God has done a wonderful thing for all of us because of his son Jesus. It says this! ""Long, long ago he decided to adopt us into his family through Jesus Christ. (What pleasure he took in planning this!) He wanted us to enter into the celebration of his lavish gift-giving by the hand of his beloved Son."" ( From around Ephesians 1:3-10 Message). This is an interesting thing that passage says is that we all would be in the thoughts of God. Sometimes I have wondered if anyone was thinking of me, God's word tells me that long, long ago that he decided to adopt me into his family through Jesus. He planned this for all of us. Jesus tells us that he came so that we could have life in all its fullness. (John 10:10) The thing I have discovered since I became a Christian is that I have life in all it's fullness. I don't have all the material things I want, but I have all the things I need. I have this huge extended family of people that I know love me because Jesus loved them also. God in his goodness planned this, because he loved us, he made it possible through Jesus life and death and resurrection. What I also know is that God's Holy Spirit is my comforter, guide, helper and friend and that because of this I am never alone as I respond to his leading. So I have been adopted into this family, and as such I have all these family members who also have Jesus as their brother, with our Heavenly Father as their Father, some people here are my sisters by adoption, they may not have realised it, Mrs, DeSilva, Major Vajira, even my Father and Mother in law are my brother and sister in Christ, funny that. Because of Jesus even old enemies become brothers. I have read stories about men who have been at war with one another who in finding Jesus as their saviour have become close friends, as sons of the living God. It is my hope for you also that you will find yourselves to be family with one another as you accept your adoption into God's family. In Christ we are new creations, children of God not because of something that human hands have done but because God the Father wants us to be his children, so that he can love us and prove his love for us. You are loved and cared for by God the creator, you can be his children."
Acts 3:1-11,"('Peter And John', 'Lame Man', 'Gate Of The Temple', 'Hour Of Prayer')",Baptist," Peter and John and a man born lame By: Tom Lowe Series: The Early Church Lesson II.C.1: A Sign to Israel: A Lame Man Healed (3.1-11) Acts 3.1-3.11 (KJV) 1 Now Peter and John went up together into the temple at the hour of prayer, being the ninth hour. 2 And a certain man lame from his mother's womb was carried, whom they laid daily at the gate of the temple which is called Beautiful, to ask alms of them that entered into the temple; 3 Who seeing Peter and John about to go into the temple asked an alms. 4 And Peter, fastening his eyes upon him with John, said, Look on us. 5 And he gave heed unto them, expecting to receive something of them. 6 Then Peter said, Silver and gold have I none; but such as I have give I thee: In the name of Jesus Christ of Nazareth rise up and walk. 7 And he took him by the right hand, and lifted him up: and immediately his feet and ankle bones received strength. 8 And he leaping up stood, and walked, and entered with them into the temple, walking, and leaping, and praising God. 9 And all the people saw him walking and praising God: 10 And they knew that it was he which sat for alms at the Beautiful gate of the temple: and they were filled with wonder and amazement at that which had happened unto him. 11 And as the lame man which was healed held Peter and John, all the people ran together unto them in the porch that is called Solomon's, greatly wondering. Introduction to Verses 1-11 The apostles and the first believers attended the temple worship at the hours of prayer. Peter and John seem to have been led by the Holy Spirit, to perform a miracle on a man who was over forty years old and had been a cripple from his birth. Peter, in the name of Jesus of Nazareth, told him to rise up and walk. Accordingly, if we would attempt the healing of men's souls, we must go forth in the name and power of Jesus Christ, calling on helpless sinners to arise and walk in the way of holiness, by faith in Him. How precious is the thought to our souls that regardless of all the crippled faculties of our fallen nature, the name of Jesus Christ of Nazareth can make us whole! With what holy joy and rapture shall we walk the holy courts, when God the Spirit causes us to enter there by his strength! Commentary Now Peter and John went up together into the temple at the hour of prayer, Peter and John must have had a close friendship, which probably began when they worked side-by-side in the fishing-boats while they pursued their trade as fishermen on the Sea of Galilee. Luke tells us that the sons of Zebedee were ""partners with Simon,"" and helped him to land the miraculous draught of fishes. The account of this miracle is found in Luke 5--""Now when he had left speaking, he said unto Simon, Launch out into the deep, and let down your nets for a draught. And Simon answering said unto him, Master, we have toiled all the night, and have taken nothing: nevertheless at thy word I will let down the net. And when they had this done, they enclosed a great multitude of fishes: and their net brake. And they beckoned unto their partners, which were in the other ship, that they should come and help them. And they came, and filled both the ships, so that they began to sink. When Simon Peter saw it, he fell down at Jesus' knees, saying, Depart from me; for I am a sinful man, O Lord. For he was astonished, and all that were with him, at the draught of the fishes which they had taken: And so was also James, and John, the sons of Zebedee, which were partners with Simon. And Jesus said unto Simon, Fear not; from henceforth thou shalt catch men"" (Luke 5:4-10). We find the two sons of Zebedee associated with Peter in the inner circle of the Lord's apostles, at the Transfiguration, at the raising of Jairus' daughter, and at the agony in the Garden of Gethsemane--""And as he sat upon the mount of Olives over against the temple, Peter and James and John and Andrew asked him privately"" (Mark 13:3). But the still closer friendship of Peter and John appears first when they go together to the palace of Caiaphas on the night of the Lord's betrayal--""And Simon Peter followed Jesus, and so did another disciple (John): that disciple was known unto the high priest, and went in with Jesus into the palace of the high priest."" (John 18:15), and then in the memorable visit to the holy sepulcher on the morning of the Resurrection--""Then she runneth, and cometh to Simon Peter, and to the other disciple, whom Jesus loved (John), and saith unto them, They have taken away the Lord out of the sepulcher, and we know not where they have laid him. Peter therefore went forth, and that other disciple, and came to the sepulcher. So they ran both together: and the other disciple did outrun Peter, and came first to the sepulcher"" (John 20:2-4). (Also see John 21:7, 20, and 21.). It would seem natural then, in the early chapters of the Acts, that we find Peter and John constantly acting together at the very forefront of the Christian army (Also see Acts 3:3, 11; Acts 4:13, 19; Acts 8:14, 25)."
"2 Samuel 16:1-17:23, Psalms 27:14","('David', 'Patience', 'Waiting On God', 'Waiting On The Lord')",Evangelical/Non-Denominational," Title: Waiting on God Text: 2 Samuel/Psalm 27:14 Intro I'm so excited to be here with you this morning! We are starting a new series called In the Meantime. If you need a Bible raise your hand and one of our ushers will get you one. In this series we are going to be looking at several different characters in the OT and the NT that had to wait on God. We want to know what they had to do in the meantime. We are going to look at what they did well, what they didn't do well and what we can learn. Let me start this series off with a question... How's your patience doing? Throughout this series over the next 4 weeks we are going to be looking at what it means to wait on God. The story we are going to look at today is the story of David, In Psalm 27:14 he says this about patience: Wait for the Lord; be strong and take heart and wait for the Lord. Psalm 27:14 Let me ask you again, how's your patience doing? Does it line up with this passage? I suspect if we were to all answer this honestly most of us would admit we have room to improve. Nothing shows me that I have a need for more patience like when I am driving between 4:30-6:30pm... Nobody here knows how to merge or use their turning signals... But there's more serious ways that our lack of patience shows up. How about with your kids are you patient? Are you always patient with your spouse? How about with your boss? How about with that neighbor that won't cut his grass? Eventually if we keep going down the list we will find something we all struggle to be patient with. While those situations can all test our patience throughout this series we are going to look at what it means to wait on God. The stories in the Bible that we will look at throughout this series show people waiting on God. We will see what it means to wait on got for healing, deliverance, and God's timing. We will see people waiting on God for what he has promised them. We will see people get frustrated having to wait on God. We are going to see real people, in real situations, that have to have real patience. And what we what to do is look at them and see what we can learn. We want to know what we are supposed to do in the mean time... Tension Let's set the stage before we look at how David waited on God... Saul is King of Israel. And he's not a good one. In fact God rejects him. God decides to choose a new king to lead so he sends Samuel, a prophet, to anoint a new king. God tells Samuel to go find Jesse. One of Jesse's son's will be the next king of Israel. When they arrived, Samuel saw Eliab and thought, ""Surely the Lord's anointed stands here before the Lord."" But the Lord said to Samuel, ""Do not consider his appearance or his height, for I have rejected him. The Lord does not look at the things people look at. People look at the outward appearance, but the Lord looks at the heart."" Then Jesse called Abinadab and had him pass in front of Samuel. But Samuel said, ""The Lord has not chosen this one either."" Jesse then had Shammah pass by, but Samuel said, ""Nor has the Lord chosen this one."" Jesse had seven of his sons pass before Samuel, but Samuel said to him, ""The Lord has not chosen these."" So he asked Jesse, ""Are these all the sons you have?"" ""There is still the youngest,"" Jesse answered. ""He is tending the sheep."" Samuel said, ""Send for him; we will not sit down until he arrives."" So he sent for him and had him brought in. He was glowing with health and had a fine appearance and handsome features. Then the Lord said, ""Rise and anoint him; this is the one."""
John 2:1-11,"('Change', 'Transformation', 'Miracle', 'Water To Wine')",Baptist," ""Transformed!"" John 2:1-11 Please open your Bibles to the gospel of John, chapter 2. Today we are beginning a new sermon series I have titled, Jesus the miracle worker. Read John 2:1-11. It's good when you start, to start at the beginning. Before Jesus made his official entrance into public ministry, Jesus performed one miracle. He would then go on to perform nearly 40. Most seem to agree on about 38 that we have record of. It is important to stop and remember what John said: ""Jesus did many other things as well. If every one of them were written down, I suppose that even the whole world would not have room for the books that would be written."" I'm sure there were many other signs and miracles we are simply not aware of. But this was the first and it is interesting that he chose to perform this miracle at a wedding. Less than a week has now gone by since Jesus had appeared in the desert. John had prophesied that Jesus was coming and when he arrived, John said, ""Behold the Lamb of God who has come to take away the sins of the world. ""There was a system taught in the OT for hundreds of years that on particular days man should bring a sacrifice-often a lamb. The lamb was to be without blemish. The lamb would then be sacrificed on the altar, blood would be shed and man would receive forgiveness. This completed the Scripture that says without shedding of blood there is no remission/forgiveness of sins. Now this lamb has arrived and that system from the OT is about to change completely. Then in just a few days a wedding takes place in Cana. We don't know how many guests there were but the Scripture does tell us that Jesus and his mother were there and also his disciples. The Scripture gets right to the point-there was a problem-they had run out of wine and so Mary took the need to Jesus. She made him aware. I suppose that it is difficult to know exactly why she told Jesus--after all we have no record of any previous miracle Jesus had performed and later in verse 11 we learn in fact that this was his first. But certainly by this time Mary was fully aware that her son, Jesus was the very Son of God himself. So she says, ""hey, Jesus, they don't have any wine."" His response captures our attention because it sounds so abrupt. Look at it. ""What has this concern of yours to do with me, woman?"" Things are now beginning to change. Their relationship is beginning to change. This is likely the first time Mary had asked Jesus for help in a public setting. And what Jesus has to say here in the 2nd part....when He says what does this have to do with me? Seems to be explained in the last part. My hour has not yet come. So Mary who is apparently expecting this need to be taken care of then speaks to the servants and said, ""Do whatever he tells you."" There's a principle found here that God's people have attempted to live by for 2000 years and here it is: "" Do whatever he tells you. Mary knew that Jesus could do whatever was necessary as long as the servants obeyed. And the same is true today."
"John 4:21-26, Exodus 3:14, 1 Peter 3:15, John 18:1-8","('I Am', 'The Great I Am', 'Defend The Faith', 'Witness For Christ')",Presbyterian/Reformed," Jesus the Great I Am Exodus 3:14 John 4:21-26 John 18:1-8 Philippians 2:6-11 Revelation 1:8 Today I want to show you how you can prove that Jesus claimed to be God by using His own words from the Gospel of John. Using a highlighter you can become a witness for the Lord. This is the easiest witnessing you will ever do using a Bible. In fact all you really need is the Gospel of John. In my experience people want to be shown the truth not just told the truth. So show them right from God's word. You will not need to take a course to do this or go to seminary. Just turn the pages of the Gospel of John to the statements Jesus made about Himself. Many people have claimed that Jesus never claimed to be God. Those people are dead wrong. Let's see why. Jesus actually claimed to be God and He did so repeatedly. In fact that is why the Jewish religious leaders were so angry with Jesus. He wouldn't stop making the claim. He had every right to make the claim and the Jews had a right to be angry because to claim to be God is blasphemy. A great sin against God worthy of death by Jewish law. But if it's true that's another matter. The problem for these Jewish religious leaders is that they refused to accept the evidence that Jesus provided by His words and actions. Their refusal and rejection of Jesus is the same problem many people wrestle with today. Jesus the Great I Am. Defending our faith is something we all need to be able to do in this day and age. The Bible says; always be prepared to give an answer for the hope that is in you. ""But in your hearts revere Christ as Lord. Always be prepared to give an answer to everyone who asks you to give the reason for the hope that you have. But do this with gentleness and respect,"" 1 Peter 3:15 I want to show you how you can gently and respectfully defend what you believe by pointing people to a few scriptures in the Gospel of John where Jesus Himself claims to be God. Start at John Chapter 4:25-26 where Jesus openly claims to be the Messiah. Then take a highlighter and make your way through the Gospel of John marking the use of ""I Am"" by Jesus. The key to this defense is in the divine name Jesus uses time and again to identify Himself. That name is the same name our Heavenly Father identified Himself with when Moses asked what He should call Him. God said to Moses, ""I AM WHO I AM. This is what you are to say to the Israelites: 'I AM has sent me to you.'"" Exodus 3:14 NIV This where the Hebrews get YHWH or Jehovah. Did you know everytime you sing Hallelujah or Alleluia you are singing God's Holy name. The Yah of God's name can be heard. Pretty cool right? Well Jesus insistence to refer to Himself over and over again as I AM is why the Jews should have took notice and they did but not for the right reasons. Throughout John's Gospel Jesus was saying He was the ""I Am"" of Exodus. The same ""I Am"" who made Moses a deliverer was now present in the flesh to personally deliver those who would put their faith in Him as Jesus the Messiah. This discovery had been made by Bible scholars many years ago and they had identified 7 key places where Jesus had used this name ""I Am""."
